scene_id,fire_name,pre_image_path,pre_label_path,post_image_path,post_label_path,polygon_path,n_structures_total,n_major_or_destroyed,segmented,n_polygons,pct_black,pct_segmented,classified,classification_mode,date_time_segmentation,date_time_classification,too_cloudy,capture_date,sensor,gsd,pan_resolution,off_nadir_angle,sun_azimuth,sun_elevation,target_azimuth
santa-rosa_0287,santa-rosa,santa-rosa/images/santa-rosa-wildfire_00000287_pre_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000287_pre_disaster.json,santa-rosa/images/santa-rosa-wildfire_00000287_post_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000287_post_disaster.json,santa-rosa_0287_polygons.pkl,21,5,FALSE,,,,FALSE,,,,FALSE,2017-05-21T19:19:19.000Z,WORLDVIEW02,2.149289,0.53666824,22.75027,146.7793,69.3224,37.748207
woolsey_0791,woolsey,woolsey/images/woolsey-fire_00000791_pre_disaster.tif,woolsey/labels/woolsey-fire_00000791_pre_disaster.json,woolsey/images/woolsey-fire_00000791_post_disaster.tif,woolsey/labels/woolsey-fire_00000791_post_disaster.json,woolsey_0791_polygons.pkl,14,3,FALSE,,,,FALSE,,,,FALSE,2018-10-23T18:51:02.000Z,WORLDVIEW02,1.9894955,0.49831286,15.396526,163.75761,42.6674,333.2746
portugal_1561,portugal,portugal/images/portugal-wildfire_00001561_pre_disaster.tif,portugal/labels/portugal-wildfire_00001561_pre_disaster.json,portugal/images/portugal-wildfire_00001561_post_disaster.tif,portugal/labels/portugal-wildfire_00001561_post_disaster.json,portugal_1561_polygons.pkl,26,2,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
socal_0644,socal,socal/images/socal-fire_00000644_pre_disaster.tif,socal/labels/socal-fire_00000644_pre_disaster.json,socal/images/socal-fire_00000644_post_disaster.tif,socal/labels/socal-fire_00000644_post_disaster.json,socal_0644_polygons.pkl,3,0,FALSE,,,,FALSE,,,,TRUE,2018-10-23T18:51:02.000Z,WORLDVIEW02,1.9894955,0.49831286,15.396526,163.75761,42.6674,333.2746
pinery_0435,pinery,pinery/images/pinery-bushfire_00000435_pre_disaster.tif,pinery/labels/pinery-bushfire_00000435_pre_disaster.json,pinery/images/pinery-bushfire_00000435_post_disaster.tif,pinery/labels/pinery-bushfire_00000435_post_disaster.json,pinery_0435_polygons.pkl,4,0,FALSE,,,,FALSE,,,,FALSE,2015-01-05T01:06:58.970Z,WORLDVIEW02,1.939264774,0.483834207,10.85801029,68.97932434,64.49820709,108.1458282
santa-rosa_0296,santa-rosa,santa-rosa/images/santa-rosa-wildfire_00000296_pre_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000296_pre_disaster.json,santa-rosa/images/santa-rosa-wildfire_00000296_post_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000296_post_disaster.json,santa-rosa_0296_polygons.pkl,8,5,FALSE,,,,FALSE,,,,FALSE,2017-05-21T19:19:19.000Z,WORLDVIEW02,2.149289,0.53666824,22.75027,146.7793,69.3224,37.748207
woolsey_0810,woolsey,woolsey/images/woolsey-fire_00000810_pre_disaster.tif,woolsey/labels/woolsey-fire_00000810_pre_disaster.json,woolsey/images/woolsey-fire_00000810_post_disaster.tif,woolsey/labels/woolsey-fire_00000810_post_disaster.json,woolsey_0810_polygons.pkl,3,3,FALSE,,,,FALSE,,,,FALSE,2018-10-23T18:51:02.000Z,WORLDVIEW02,1.9894955,0.49831286,15.396526,163.75761,42.6674,333.2746
portugal_1563,portugal,portugal/images/portugal-wildfire_00001563_pre_disaster.tif,portugal/labels/portugal-wildfire_00001563_pre_disaster.json,portugal/images/portugal-wildfire_00001563_post_disaster.tif,portugal/labels/portugal-wildfire_00001563_post_disaster.json,portugal_1563_polygons.pkl,8,2,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
socal_0648,socal,socal/images/socal-fire_00000648_pre_disaster.tif,socal/labels/socal-fire_00000648_pre_disaster.json,socal/images/socal-fire_00000648_post_disaster.tif,socal/labels/socal-fire_00000648_post_disaster.json,socal_0648_polygons.pkl,53,0,FALSE,,,,FALSE,,,,FALSE,2018-10-23T18:51:02.000Z,WORLDVIEW02,1.9894955,0.49831286,15.396526,163.75761,42.6674,333.2746
pinery_0440,pinery,pinery/images/pinery-bushfire_00000440_pre_disaster.tif,pinery/labels/pinery-bushfire_00000440_pre_disaster.json,pinery/images/pinery-bushfire_00000440_post_disaster.tif,pinery/labels/pinery-bushfire_00000440_post_disaster.json,pinery_0440_polygons.pkl,4,0,FALSE,,,,FALSE,,,,FALSE,2015-01-05T01:06:58.970Z,WORLDVIEW02,1.939264774,0.483834207,10.85801029,68.97932434,64.49820709,108.1458282
santa-rosa_0317,santa-rosa,santa-rosa/images/santa-rosa-wildfire_00000317_pre_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000317_pre_disaster.json,santa-rosa/images/santa-rosa-wildfire_00000317_post_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000317_post_disaster.json,santa-rosa_0317_polygons.pkl,5,5,FALSE,,,,FALSE,,,,FALSE,2017-05-21T19:19:19.000Z,WORLDVIEW02,2.149289,0.53666824,22.75027,146.7793,69.3224,37.748207
woolsey_0819,woolsey,woolsey/images/woolsey-fire_00000819_pre_disaster.tif,woolsey/labels/woolsey-fire_00000819_pre_disaster.json,woolsey/images/woolsey-fire_00000819_post_disaster.tif,woolsey/labels/woolsey-fire_00000819_post_disaster.json,woolsey_0819_polygons.pkl,5,3,FALSE,,,,FALSE,,,,FALSE,2018-10-23T18:51:02.000Z,WORLDVIEW02,1.9894955,0.49831286,15.396526,163.75761,42.6674,333.2746
portugal_1575,portugal,portugal/images/portugal-wildfire_00001575_pre_disaster.tif,portugal/labels/portugal-wildfire_00001575_pre_disaster.json,portugal/images/portugal-wildfire_00001575_post_disaster.tif,portugal/labels/portugal-wildfire_00001575_post_disaster.json,portugal_1575_polygons.pkl,50,2,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
socal_0653,socal,socal/images/socal-fire_00000653_pre_disaster.tif,socal/labels/socal-fire_00000653_pre_disaster.json,socal/images/socal-fire_00000653_post_disaster.tif,socal/labels/socal-fire_00000653_post_disaster.json,socal_0653_polygons.pkl,17,0,FALSE,,,,FALSE,,,,FALSE,2018-10-23T18:51:02.000Z,WORLDVIEW02,1.9894955,0.49831286,15.396526,163.75761,42.6674,333.2746
pinery_0446,pinery,pinery/images/pinery-bushfire_00000446_pre_disaster.tif,pinery/labels/pinery-bushfire_00000446_pre_disaster.json,pinery/images/pinery-bushfire_00000446_post_disaster.tif,pinery/labels/pinery-bushfire_00000446_post_disaster.json,pinery_0446_polygons.pkl,28,0,FALSE,,,,FALSE,,,,FALSE,2015-01-05T01:06:58.970Z,WORLDVIEW02,1.939264774,0.483834207,10.85801029,68.97932434,64.49820709,108.1458282
santa-rosa_0326,santa-rosa,santa-rosa/images/santa-rosa-wildfire_00000326_pre_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000326_pre_disaster.json,santa-rosa/images/santa-rosa-wildfire_00000326_post_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000326_post_disaster.json,santa-rosa_0326_polygons.pkl,5,5,FALSE,,,,FALSE,,,,FALSE,2017-05-21T19:19:19.000Z,WORLDVIEW02,2.149289,0.53666824,22.75027,146.7793,69.3224,37.748207
woolsey_0867,woolsey,woolsey/images/woolsey-fire_00000867_pre_disaster.tif,woolsey/labels/woolsey-fire_00000867_pre_disaster.json,woolsey/images/woolsey-fire_00000867_post_disaster.tif,woolsey/labels/woolsey-fire_00000867_post_disaster.json,woolsey_0867_polygons.pkl,14,3,FALSE,,,,FALSE,,,,FALSE,2018-10-23T18:51:02.000Z,WORLDVIEW02,1.9894955,0.49831286,15.396526,163.75761,42.6674,333.2746
portugal_1591,portugal,portugal/images/portugal-wildfire_00001591_pre_disaster.tif,portugal/labels/portugal-wildfire_00001591_pre_disaster.json,portugal/images/portugal-wildfire_00001591_post_disaster.tif,portugal/labels/portugal-wildfire_00001591_post_disaster.json,portugal_1591_polygons.pkl,3,2,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
socal_0655,socal,socal/images/socal-fire_00000655_pre_disaster.tif,socal/labels/socal-fire_00000655_pre_disaster.json,socal/images/socal-fire_00000655_post_disaster.tif,socal/labels/socal-fire_00000655_post_disaster.json,socal_0655_polygons.pkl,57,0,FALSE,,,,FALSE,,,,FALSE,2018-10-23T18:51:02.000Z,WORLDVIEW02,1.9894955,0.49831286,15.396526,163.75761,42.6674,333.2746
pinery_0447,pinery,pinery/images/pinery-bushfire_00000447_pre_disaster.tif,pinery/labels/pinery-bushfire_00000447_pre_disaster.json,pinery/images/pinery-bushfire_00000447_post_disaster.tif,pinery/labels/pinery-bushfire_00000447_post_disaster.json,pinery_0447_polygons.pkl,2,0,FALSE,,,,FALSE,,,,FALSE,2015-01-05T01:06:58.970Z,WORLDVIEW02,1.939264774,0.483834207,10.85801029,68.97932434,64.49820709,108.1458282
santa-rosa_0356,santa-rosa,santa-rosa/images/santa-rosa-wildfire_00000356_pre_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000356_pre_disaster.json,santa-rosa/images/santa-rosa-wildfire_00000356_post_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000356_post_disaster.json,santa-rosa_0356_polygons.pkl,7,5,FALSE,,,,FALSE,,,,FALSE,2017-05-21T19:19:19.000Z,WORLDVIEW02,2.149289,0.53666824,22.75027,146.7793,69.3224,37.748207
woolsey_0024,woolsey,woolsey/images/woolsey-fire_00000024_pre_disaster.tif,woolsey/labels/woolsey-fire_00000024_pre_disaster.json,woolsey/images/woolsey-fire_00000024_post_disaster.tif,woolsey/labels/woolsey-fire_00000024_post_disaster.json,woolsey_0024_polygons.pkl,13,2,FALSE,,,,FALSE,,,,FALSE,2018-10-23T18:51:02.000Z,WORLDVIEW02,1.9894955,0.49831286,15.396526,163.75761,42.6674,333.2746
portugal_1611,portugal,portugal/images/portugal-wildfire_00001611_pre_disaster.tif,portugal/labels/portugal-wildfire_00001611_pre_disaster.json,portugal/images/portugal-wildfire_00001611_post_disaster.tif,portugal/labels/portugal-wildfire_00001611_post_disaster.json,portugal_1611_polygons.pkl,9,2,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
socal_0658,socal,socal/images/socal-fire_00000658_pre_disaster.tif,socal/labels/socal-fire_00000658_pre_disaster.json,socal/images/socal-fire_00000658_post_disaster.tif,socal/labels/socal-fire_00000658_post_disaster.json,socal_0658_polygons.pkl,65,0,FALSE,,,,FALSE,,,,FALSE,2018-10-23T18:51:02.000Z,WORLDVIEW02,1.9894955,0.49831286,15.396526,163.75761,42.6674,333.2746
pinery_0448,pinery,pinery/images/pinery-bushfire_00000448_pre_disaster.tif,pinery/labels/pinery-bushfire_00000448_pre_disaster.json,pinery/images/pinery-bushfire_00000448_post_disaster.tif,pinery/labels/pinery-bushfire_00000448_post_disaster.json,pinery_0448_polygons.pkl,2,0,FALSE,,,,FALSE,,,,FALSE,2015-01-05T01:06:58.970Z,WORLDVIEW02,1.939264774,0.483834207,10.85801029,68.97932434,64.49820709,108.1458282
santa-rosa_0009,santa-rosa,santa-rosa/images/santa-rosa-wildfire_00000009_pre_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000009_pre_disaster.json,santa-rosa/images/santa-rosa-wildfire_00000009_post_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000009_post_disaster.json,santa-rosa_0009_polygons.pkl,6,4,FALSE,,,,FALSE,,,,FALSE,2017-06-21T19:09:01.000Z,GEOEYE01,1.6719055,0.41795498,5.6724772,132.81532,69.88837,64.90461
woolsey_0052,woolsey,woolsey/images/woolsey-fire_00000052_pre_disaster.tif,woolsey/labels/woolsey-fire_00000052_pre_disaster.json,woolsey/images/woolsey-fire_00000052_post_disaster.tif,woolsey/labels/woolsey-fire_00000052_post_disaster.json,woolsey_0052_polygons.pkl,3,2,FALSE,,,,FALSE,,,,FALSE,2018-10-23T18:51:02.000Z,WORLDVIEW02,1.9894955,0.49831286,15.396526,163.75761,42.6674,333.2746
portugal_1622,portugal,portugal/images/portugal-wildfire_00001622_pre_disaster.tif,portugal/labels/portugal-wildfire_00001622_pre_disaster.json,portugal/images/portugal-wildfire_00001622_post_disaster.tif,portugal/labels/portugal-wildfire_00001622_post_disaster.json,portugal_1622_polygons.pkl,21,2,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
socal_0668,socal,socal/images/socal-fire_00000668_pre_disaster.tif,socal/labels/socal-fire_00000668_pre_disaster.json,socal/images/socal-fire_00000668_post_disaster.tif,socal/labels/socal-fire_00000668_post_disaster.json,socal_0668_polygons.pkl,73,0,FALSE,,,,FALSE,,,,FALSE,2018-10-23T18:51:02.000Z,WORLDVIEW02,1.9894955,0.49831286,15.396526,163.75761,42.6674,333.2746
pinery_0453,pinery,pinery/images/pinery-bushfire_00000453_pre_disaster.tif,pinery/labels/pinery-bushfire_00000453_pre_disaster.json,pinery/images/pinery-bushfire_00000453_post_disaster.tif,pinery/labels/pinery-bushfire_00000453_post_disaster.json,pinery_0453_polygons.pkl,3,0,FALSE,,,,FALSE,,,,FALSE,2015-01-05T01:06:58.970Z,WORLDVIEW02,1.939264774,0.483834207,10.85801029,68.97932434,64.49820709,108.1458282
santa-rosa_0033,santa-rosa,santa-rosa/images/santa-rosa-wildfire_00000033_pre_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000033_pre_disaster.json,santa-rosa/images/santa-rosa-wildfire_00000033_post_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000033_post_disaster.json,santa-rosa_0033_polygons.pkl,43,4,FALSE,,,,FALSE,,,,FALSE,2017-06-21T19:09:01.000Z,GEOEYE01,1.6719055,0.41795498,5.6724772,132.81532,69.88837,64.90461
woolsey_0054,woolsey,woolsey/images/woolsey-fire_00000054_pre_disaster.tif,woolsey/labels/woolsey-fire_00000054_pre_disaster.json,woolsey/images/woolsey-fire_00000054_post_disaster.tif,woolsey/labels/woolsey-fire_00000054_post_disaster.json,woolsey_0054_polygons.pkl,2,2,FALSE,,,,FALSE,,,,FALSE,2018-10-23T18:51:02.000Z,WORLDVIEW02,1.9894955,0.49831286,15.396526,163.75761,42.6674,333.2746
portugal_1625,portugal,portugal/images/portugal-wildfire_00001625_pre_disaster.tif,portugal/labels/portugal-wildfire_00001625_pre_disaster.json,portugal/images/portugal-wildfire_00001625_post_disaster.tif,portugal/labels/portugal-wildfire_00001625_post_disaster.json,portugal_1625_polygons.pkl,2,2,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
socal_0669,socal,socal/images/socal-fire_00000669_pre_disaster.tif,socal/labels/socal-fire_00000669_pre_disaster.json,socal/images/socal-fire_00000669_post_disaster.tif,socal/labels/socal-fire_00000669_post_disaster.json,socal_0669_polygons.pkl,12,0,FALSE,,,,FALSE,,,,FALSE,2018-10-23T18:51:02.000Z,WORLDVIEW02,1.9894955,0.49831286,15.396526,163.75761,42.6674,333.2746
pinery_0464,pinery,pinery/images/pinery-bushfire_00000464_pre_disaster.tif,pinery/labels/pinery-bushfire_00000464_pre_disaster.json,pinery/images/pinery-bushfire_00000464_post_disaster.tif,pinery/labels/pinery-bushfire_00000464_post_disaster.json,pinery_0464_polygons.pkl,1,0,FALSE,,,,FALSE,,,,FALSE,2015-01-05T01:06:58.970Z,WORLDVIEW02,1.939264774,0.483834207,10.85801029,68.97932434,64.49820709,108.1458282
santa-rosa_0082,santa-rosa,santa-rosa/images/santa-rosa-wildfire_00000082_pre_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000082_pre_disaster.json,santa-rosa/images/santa-rosa-wildfire_00000082_post_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000082_post_disaster.json,santa-rosa_0082_polygons.pkl,4,4,FALSE,,,,FALSE,,,,FALSE,2017-06-21T19:09:01.000Z,GEOEYE01,1.6719055,0.41795498,5.6724772,132.81532,69.88837,64.90461
woolsey_0083,woolsey,woolsey/images/woolsey-fire_00000083_pre_disaster.tif,woolsey/labels/woolsey-fire_00000083_pre_disaster.json,woolsey/images/woolsey-fire_00000083_post_disaster.tif,woolsey/labels/woolsey-fire_00000083_post_disaster.json,woolsey_0083_polygons.pkl,2,2,FALSE,,,,FALSE,,,,FALSE,2018-10-23T18:51:02.000Z,WORLDVIEW02,1.9894955,0.49831286,15.396526,163.75761,42.6674,333.2746
portugal_1630,portugal,portugal/images/portugal-wildfire_00001630_pre_disaster.tif,portugal/labels/portugal-wildfire_00001630_pre_disaster.json,portugal/images/portugal-wildfire_00001630_post_disaster.tif,portugal/labels/portugal-wildfire_00001630_post_disaster.json,portugal_1630_polygons.pkl,2,2,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
socal_0675,socal,socal/images/socal-fire_00000675_pre_disaster.tif,socal/labels/socal-fire_00000675_pre_disaster.json,socal/images/socal-fire_00000675_post_disaster.tif,socal/labels/socal-fire_00000675_post_disaster.json,socal_0675_polygons.pkl,76,0,FALSE,,,,FALSE,,,,FALSE,2018-10-23T18:51:02.000Z,WORLDVIEW02,1.9894955,0.49831286,15.396526,163.75761,42.6674,333.2746
pinery_0472,pinery,pinery/images/pinery-bushfire_00000472_pre_disaster.tif,pinery/labels/pinery-bushfire_00000472_pre_disaster.json,pinery/images/pinery-bushfire_00000472_post_disaster.tif,pinery/labels/pinery-bushfire_00000472_post_disaster.json,pinery_0472_polygons.pkl,2,0,FALSE,,,,FALSE,,,,FALSE,2015-01-05T01:06:58.970Z,WORLDVIEW02,1.939264774,0.483834207,10.85801029,68.97932434,64.49820709,108.1458282
santa-rosa_0091,santa-rosa,santa-rosa/images/santa-rosa-wildfire_00000091_pre_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000091_pre_disaster.json,santa-rosa/images/santa-rosa-wildfire_00000091_post_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000091_post_disaster.json,santa-rosa_0091_polygons.pkl,4,4,FALSE,,,,FALSE,,,,FALSE,2017-06-21T19:09:01.000Z,GEOEYE01,1.6719055,0.41795498,5.6724772,132.81532,69.88837,64.90461
woolsey_0091,woolsey,woolsey/images/woolsey-fire_00000091_pre_disaster.tif,woolsey/labels/woolsey-fire_00000091_pre_disaster.json,woolsey/images/woolsey-fire_00000091_post_disaster.tif,woolsey/labels/woolsey-fire_00000091_post_disaster.json,woolsey_0091_polygons.pkl,2,2,FALSE,,,,FALSE,,,,FALSE,2018-10-23T18:51:21.000Z,WORLDVIEW02,2.1259935,0.5307596,21.787466,163.63159,42.70258,346.04532
portugal_1668,portugal,portugal/images/portugal-wildfire_00001668_pre_disaster.tif,portugal/labels/portugal-wildfire_00001668_pre_disaster.json,portugal/images/portugal-wildfire_00001668_post_disaster.tif,portugal/labels/portugal-wildfire_00001668_post_disaster.json,portugal_1668_polygons.pkl,14,2,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
socal_0680,socal,socal/images/socal-fire_00000680_pre_disaster.tif,socal/labels/socal-fire_00000680_pre_disaster.json,socal/images/socal-fire_00000680_post_disaster.tif,socal/labels/socal-fire_00000680_post_disaster.json,socal_0680_polygons.pkl,1,0,FALSE,,,,FALSE,,,,FALSE,2018-10-23T18:51:02.000Z,WORLDVIEW02,1.9894955,0.49831286,15.396526,163.75761,42.6674,333.2746
pinery_0478,pinery,pinery/images/pinery-bushfire_00000478_pre_disaster.tif,pinery/labels/pinery-bushfire_00000478_pre_disaster.json,pinery/images/pinery-bushfire_00000478_post_disaster.tif,pinery/labels/pinery-bushfire_00000478_post_disaster.json,pinery_0478_polygons.pkl,18,0,FALSE,,,,FALSE,,,,FALSE,2015-01-05T01:06:58.970Z,WORLDVIEW02,1.939264774,0.483834207,10.85801029,68.97932434,64.49820709,108.1458282
santa-rosa_0148,santa-rosa,santa-rosa/images/santa-rosa-wildfire_00000148_pre_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000148_pre_disaster.json,santa-rosa/images/santa-rosa-wildfire_00000148_post_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000148_post_disaster.json,santa-rosa_0148_polygons.pkl,5,4,FALSE,,,,FALSE,,,,FALSE,2017-06-21T19:09:01.000Z,GEOEYE01,1.6719055,0.41795498,5.6724772,132.81532,69.88837,64.90461
woolsey_0106,woolsey,woolsey/images/woolsey-fire_00000106_pre_disaster.tif,woolsey/labels/woolsey-fire_00000106_pre_disaster.json,woolsey/images/woolsey-fire_00000106_post_disaster.tif,woolsey/labels/woolsey-fire_00000106_post_disaster.json,woolsey_0106_polygons.pkl,10,2,FALSE,,,,FALSE,,,,FALSE,2018-10-23T18:51:21.000Z,WORLDVIEW02,2.1259935,0.5307596,21.787466,163.63159,42.70258,346.04532
portugal_1687,portugal,portugal/images/portugal-wildfire_00001687_pre_disaster.tif,portugal/labels/portugal-wildfire_00001687_pre_disaster.json,portugal/images/portugal-wildfire_00001687_post_disaster.tif,portugal/labels/portugal-wildfire_00001687_post_disaster.json,portugal_1687_polygons.pkl,28,2,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
socal_0683,socal,socal/images/socal-fire_00000683_pre_disaster.tif,socal/labels/socal-fire_00000683_pre_disaster.json,socal/images/socal-fire_00000683_post_disaster.tif,socal/labels/socal-fire_00000683_post_disaster.json,socal_0683_polygons.pkl,6,0,FALSE,,,,FALSE,,,,FALSE,2018-10-23T18:51:02.000Z,WORLDVIEW02,1.9894955,0.49831286,15.396526,163.75761,42.6674,333.2746
pinery_0480,pinery,pinery/images/pinery-bushfire_00000480_pre_disaster.tif,pinery/labels/pinery-bushfire_00000480_pre_disaster.json,pinery/images/pinery-bushfire_00000480_post_disaster.tif,pinery/labels/pinery-bushfire_00000480_post_disaster.json,pinery_0480_polygons.pkl,14,0,FALSE,,,,FALSE,,,,FALSE,2015-01-05T01:06:58.970Z,WORLDVIEW02,1.939264774,0.483834207,10.85801029,68.97932434,64.49820709,108.1458282
santa-rosa_0201,santa-rosa,santa-rosa/images/santa-rosa-wildfire_00000201_pre_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000201_pre_disaster.json,santa-rosa/images/santa-rosa-wildfire_00000201_post_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000201_post_disaster.json,santa-rosa_0201_polygons.pkl,5,4,FALSE,,,,FALSE,,,,FALSE,2017-05-21T19:19:19.000Z,WORLDVIEW02,2.149289,0.53666824,22.75027,146.7793,69.3224,37.748207
woolsey_0107,woolsey,woolsey/images/woolsey-fire_00000107_pre_disaster.tif,woolsey/labels/woolsey-fire_00000107_pre_disaster.json,woolsey/images/woolsey-fire_00000107_post_disaster.tif,woolsey/labels/woolsey-fire_00000107_post_disaster.json,woolsey_0107_polygons.pkl,26,2,FALSE,,,,FALSE,,,,FALSE,2018-10-23T18:51:21.000Z,WORLDVIEW02,2.1259935,0.5307596,21.787466,163.63159,42.70258,346.04532
portugal_1690,portugal,portugal/images/portugal-wildfire_00001690_pre_disaster.tif,portugal/labels/portugal-wildfire_00001690_pre_disaster.json,portugal/images/portugal-wildfire_00001690_post_disaster.tif,portugal/labels/portugal-wildfire_00001690_post_disaster.json,portugal_1690_polygons.pkl,10,2,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
socal_0691,socal,socal/images/socal-fire_00000691_pre_disaster.tif,socal/labels/socal-fire_00000691_pre_disaster.json,socal/images/socal-fire_00000691_post_disaster.tif,socal/labels/socal-fire_00000691_post_disaster.json,socal_0691_polygons.pkl,2,0,FALSE,,,,FALSE,,,,FALSE,2018-10-23T18:51:02.000Z,WORLDVIEW02,1.9894955,0.49831286,15.396526,163.75761,42.6674,333.2746
pinery_0483,pinery,pinery/images/pinery-bushfire_00000483_pre_disaster.tif,pinery/labels/pinery-bushfire_00000483_pre_disaster.json,pinery/images/pinery-bushfire_00000483_post_disaster.tif,pinery/labels/pinery-bushfire_00000483_post_disaster.json,pinery_0483_polygons.pkl,9,0,FALSE,,,,FALSE,,,,FALSE,2015-01-05T01:06:58.970Z,WORLDVIEW02,1.939264774,0.483834207,10.85801029,68.97932434,64.49820709,108.1458282
santa-rosa_0257,santa-rosa,santa-rosa/images/santa-rosa-wildfire_00000257_pre_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000257_pre_disaster.json,santa-rosa/images/santa-rosa-wildfire_00000257_post_disaster.tif,santa-rosa/labels/santa-rosa-wildfire_00000257_post_disaster.json,santa-rosa_0257_polygons.pkl,12,4,FALSE,,,,FALSE,,,,FALSE,2017-05-21T19:19:19.000Z,WORLDVIEW02,2.149289,0.53666824,22.75027,146.7793,69.3224,37.748207
woolsey_0115,woolsey,woolsey/images/woolsey-fire_00000115_pre_disaster.tif,woolsey/labels/woolsey-fire_00000115_pre_disaster.json,woolsey/images/woolsey-fire_00000115_post_disaster.tif,woolsey/labels/woolsey-fire_00000115_post_disaster.json,woolsey_0115_polygons.pkl,27,2,FALSE,,,,FALSE,,,,FALSE,2018-10-23T18:51:02.000Z,WORLDVIEW02,1.9894955,0.49831286,15.396526,163.75761,42.6674,333.2746
portugal_1697,portugal,portugal/images/portugal-wildfire_00001697_pre_disaster.tif,portugal/labels/portugal-wildfire_00001697_pre_disaster.json,portugal/images/portugal-wildfire_00001697_post_disaster.tif,portugal/labels/portugal-wildfire_00001697_post_disaster.json,portugal_1697_polygons.pkl,28,2,FALSE,,,,FALSE,,,,FALSE,2016-07-23T11:45:28.000Z,WORLDVIEW02,2.30652213,0.57560611,27.32622719,145.2911682,67.47275543,73.75780487
socal_0702,socal,socal/images/socal-fire_00000702_pre_disaster.tif,socal/labels/socal-fire_00000702_pre_disaster.json,socal/images/socal-fire_00000702_post_disaster.tif,socal/labels/socal-fire_00000702_post_disaster.json,socal_0702_polygons.pkl,25,0,FALSE,,,,FALSE,,,,FALSE,2018-10-23T18:51:02.000Z,WORLDVIEW02,1.9894955,0.49831286,15.396526,163.75761,42.6674,333.2746
pinery_0484,pinery,pinery/images/pinery-bushfire_00000484_pre_disaster.tif,pinery/labels/pinery-bushfire_00000484_pre_disaster.json,pinery/images/pinery-bushfire_00000484_post_disaster.tif,pinery/labels/pinery-bushfire_00000484_post_disaster.json,pinery_0484_polygons.pkl,3,0,FALSE,,,,FALSE,,,,FALSE,2015-01-05T01:06:58.970Z,WORLDVIEW02,1.939264774,0.483834207,10.85801029,68.97932434,64.49820709,108.1458282
